Date,Confirmed,Recovered,Deceased
2020-03-25,1.0,0.0,0.0
2020-03-26,0.0,0.0,0.0
2020-03-27,0.0,0.0,0.0
2020-03-28,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0
2020-04-04,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0
2020-04-07,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0
2020-04-25,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0
2020-04-27,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0
2020-05-02,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0
2020-05-05,0.0,1.0,0.0
2020-05-06,0.0,0.0,0.0
2020-05-07,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0
2020-05-10,0.0,0.0,0.0
2020-05-11,0.0,0.0,0.0
2020-05-12,0.0,0.0,0.0
2020-05-13,0.0,0.0,0.0
2020-05-14,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0
2020-05-17,0.0,0.0,0.0
2020-05-18,0.0,0.0,0.0
2020-05-19,0.0,0.0,0.0
2020-05-20,0.0,0.0,0.0
2020-05-21,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0
2020-05-30,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0
2020-06-02,12.0,0.0,0.0
2020-06-03,1.0,0.0,0.0
2020-06-04,3.0,0.0,0.0
2020-06-05,7.0,0.0,0.0
2020-06-06,0.0,0.0,0.0
2020-06-07,10.0,0.0,0.0
2020-06-08,8.0,0.0,0.0
2020-06-09,46.0,0.0,0.0
2020-06-10,5.0,0.0,0.0
2020-06-11,9.0,0.0,0.0
2020-06-12,2.0,0.0,0.0
2020-06-13,6.0,0.0,0.0
2020-06-14,2.0,0.0,0.0
2020-06-15,5.0,0.0,0.0
2020-06-16,4.0,0.0,0.0
2020-06-17,0.0,0.0,0.0
2020-06-18,9.0,0.0,0.0
2020-06-19,0.0,8.0,0.0
2020-06-20,10.0,0.0,0.0
2020-06-21,1.0,0.0,0.0
2020-06-22,1.0,3.0,0.0
2020-06-23,0.0,7.0,0.0
2020-06-24,3.0,5.0,0.0
2020-06-25,0.0,6.0,0.0
2020-06-26,2.0,17.0,0.0
2020-06-27,3.0,8.0,0.0
2020-06-28,1.0,0.0,0.0
2020-06-29,0.0,6.0,0.0
2020-06-30,9.0,61.0,0.0
2020-07-01,0.0,1.0,0.0
2020-07-02,2.0,3.0,0.0
2020-07-03,0.0,1.0,0.0
2020-07-04,2.0,3.0,0.0
2020-07-05,22.0,3.0,0.0
2020-07-06,11.0,0.0,0.0
2020-07-07,1.0,6.0,0.0
2020-07-08,5.0,4.0,0.0
2020-07-09,0.0,0.0,0.0
2020-07-10,23.0,0.0,0.0
2020-07-11,1.0,7.0,0.0
2020-07-12,4.0,0.0,0.0
2020-07-13,2.0,1.0,0.0
2020-07-14,5.0,8.0,0.0
2020-07-15,0.0,0.0,0.0
2020-07-16,34.0,1.0,0.0
2020-07-17,10.0,0.0,0.0
2020-07-18,2.0,7.0,0.0
2020-07-19,0.0,0.0,0.0
2020-07-20,13.0,1.0,0.0
2020-07-21,0.0,0.0,0.0
2020-07-22,20.0,11.0,0.0
2020-07-23,9.0,4.0,0.0
2020-07-24,6.0,0.0,0.0
2020-07-25,29.0,0.0,0.0
2020-07-26,0.0,10.0,0.0
2020-07-27,0.0,0.0,0.0
2020-07-28,23.0,5.0,0.0
2020-07-29,11.0,17.0,0.0
2020-07-30,13.0,19.0,0.0
2020-07-31,0.0,13.0,0.0
2020-08-01,5.0,6.0,0.0
2020-08-02,57.0,5.0,0.0
2020-08-03,26.0,8.0,0.0
2020-08-04,6.0,16.0,0.0
2020-08-05,3.0,4.0,0.0
2020-08-06,33.0,2.0,0.0
2020-08-07,21.0,0.0,0.0
2020-08-08,8.0,8.0,0.0
2020-08-09,41.0,2.0,0.0
2020-08-10,12.0,25.0,0.0
2020-08-11,3.0,0.0,0.0
2020-08-12,25.0,7.0,0.0
2020-08-13,1.0,13.0,0.0
2020-08-14,8.0,4.0,0.0
2020-08-15,56.0,9.0,0.0
2020-08-16,64.0,15.0,0.0
2020-08-17,12.0,1.0,0.0
2020-08-18,26.0,7.0,0.0
